norssi_1799	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/2026
norssi_2663	wikidata	https://www.wikidata.org/wiki/Q11874061
norssi_7176	wikidata	https://www.wikidata.org/wiki/Q16981430
norssi_7628	wikidata	https://www.wikidata.org/wiki/Q16981524
norssi_7666	wikidata	https://www.wikidata.org/wiki/Q18706423
norssi_4663	wikidata	https://www.wikidata.org/wiki/Q11869946
norssi_4663	image	http://commons.wikimedia.org/wiki/Special:FilePath/Kari%20lagerspetz.JPG
norssi_4663	VIAF	https://viaf.org/viaf/22943575
norssi_6097	wikidata	https://www.wikidata.org/wiki/Q6672862
norssi_2603	wikidata	https://www.wikidata.org/wiki/Q17128185
norssi_3707	wikidata	https://www.wikidata.org/wiki/Q17382127
norssi_10190	wikidata	https://www.wikidata.org/wiki/Q16984746
norssi_2666	wikidata	https://www.wikidata.org/wiki/Q5406090
norssi_2819	wikidata	https://www.wikidata.org/wiki/Q11864690
norssi_2064	wikidata	https://www.wikidata.org/wiki/Q17382115
norssi_7982	wikidata	https://www.wikidata.org/wiki/Q11885479
norssi_3967	wikidata	https://www.wikidata.org/wiki/Q17382192
norssi_3596	wikidata	https://www.wikidata.org/wiki/Q466399
norssi_5853	wikidata	https://www.wikidata.org/wiki/Q11896957
norssi_3030	wikidata	https://www.wikidata.org/wiki/Q18958153
norssi_5216	wikidata	https://www.wikidata.org/wiki/Q20249602
